tst_cam,det,pred
20160816_1502_1,42,0.996107
20160816_1502_1,27,0.97969
20160816_1502_1,23,0.644095
20160816_1502_1,7,0.056549
20160816_1502_1,2,0.0243091
20160816_1502_1,18,0.0134942
20160816_1502_1,16,0.994389
20160816_1502_1,38,0.9977
20160816_1502_1,44,0.991863
20160816_1502_1,8,0.971655
20160816_1502_1,4,0.990913
20160816_1502_1,36,0.9836
20160816_1502_1,43,0.954028
20160816_1502_1,33,0.998946
20160816_1502_1,24,0.741894
20160816_1502_1,10,0.00534333
20160816_1502_1,22,0.612856
20160816_1502_1,49,0.996511
20160816_1502_1,29,0.743966
20160816_1502_1,20,0.677501
20160816_1502_1,50,0.989211
20160816_1502_1,21,0.98209
20160816_1502_1,46,0.993904
20160816_1502_1,41,0.996107
20160816_0359_1,0,2.84815e-08
20160816_0359_1,1,3.32534e-07
20160816_0926_1,17,0.997863
20160816_0926_1,9,0.92607
20160816_0926_1,13,0.917335
20160816_0926_1,0,0.96412
20160816_0926_1,1,0.00946818
20160816_0926_1,15,0.816199
20160816_0926_1,6,0.998091
20160816_0926_1,14,0.967031
20160816_0926_1,3,0.918505
20160816_0926_1,12,0.999386
20160816_0926_1,11,0.906997
20160816_0926_1,5,0.977109
20160816_0926_1,7,0.998821
20160816_0926_1,2,6.8447e-08
20160816_0926_1,16,0.895223
20160816_0926_1,8,0.891498
20160816_0926_1,4,0.997482
20160816_0926_1,10,0.516429
20160816_0111_1,0,2.5424e-08
20160816_0940_1,0,1.3007e-05
20160816_0940_1,1,0.000656636
20160816_0647_1,0,0.999109
20160816_0647_1,1,0.767216
20160816_0647_1,6,0.576287
20160816_0647_1,3,0.981377
20160816_0647_1,5,0.44722
20160816_0647_1,7,0.967424
20160816_0647_1,2,0.677043
20160816_0647_1,8,0.989654
20160816_0647_1,4,0.285528
20160816_0532_0,0,5.48564e-10
20160816_0925_1,9,0.960589
20160816_0925_1,0,0.98918
20160816_0925_1,1,0.937846
20160816_0925_1,6,0.992046
20160816_0925_1,3,0.82018
20160816_0925_1,11,0.960694
20160816_0925_1,5,0.395295
20160816_0925_1,7,0.963363
20160816_0925_1,2,0.648794
20160816_0925_1,8,0.951557
20160816_0925_1,4,0.9937
20160816_0925_1,10,0.96001
20160816_0814_1,9,2.57605e-10
20160816_0814_1,0,0.000708998
20160816_0814_1,1,0.507171
20160816_0814_1,6,3.37897e-06
20160816_0814_1,3,4.64266e-06
20160816_0814_1,5,2.38191e-05
20160816_0814_1,7,9.34402e-06
20160816_0814_1,2,3.1582e-11
20160816_0814_1,8,3.00234e-10
20160816_0814_1,4,3.11842e-07
20160816_0814_1,10,1.72075e-07
20160816_2101_0,17,1.45248e-07
20160816_2101_0,9,3.93553e-06
20160816_2101_0,13,4.53247e-11
20160816_2101_0,0,2.783e-08
20160816_2101_0,1,8.21069e-07
20160816_2101_0,15,4.18355e-06
20160816_2101_0,6,6.00308e-11
20160816_2101_0,14,1.01265e-10
20160816_2101_0,3,3.26567e-06
20160816_2101_0,12,2.15088e-13
20160816_2101_0,11,5.41701e-05
20160816_2101_0,5,4.89638e-16
20160816_2101_0,7,2.40649e-15
20160816_2101_0,2,8.78662e-06
20160816_2101_0,16,6.16243e-06
20160816_2101_0,8,2.04394e-05
20160816_2101_0,4,2.55502e-07
20160816_2101_0,10,4.25804e-07
20160816_1618_1,0,0.100778
20160816_1618_1,1,0.071343
20160816_1618_1,6,4.95313e-06
20160816_1618_1,3,0.00663013
20160816_1618_1,5,0.974004
20160816_1618_1,2,0.144277
20160816_1618_1,4,0.0471309
20160816_1017_0,0,0.00240776
20160816_1017_0,1,1.84749e-06
20160816_2039_1,0,9.30586e-07
20160816_0524_1,0,9.97512e-06
20160816_0524_1,1,2.15073e-05
20160816_0524_1,2,1.78674e-06
20160816_1617_0,0,0.000513711
20160816_1617_0,1,0.000107549
20160816_1617_0,6,0.0091012
20160816_1617_0,3,0.000321425
20160816_1617_0,5,0.0222367
20160816_1617_0,7,4.47907e-08
20160816_1617_0,2,0.0161362
20160816_1617_0,4,6.76016e-06
20160816_0143_0,0,5.89593e-06
20160816_0143_0,1,8.89607e-09
20160816_0143_0,2,1.09898e-07
20160816_0144_0,0,7.54381e-07
20160816_0903_1,0,0.000308458
20160816_0903_1,1,1.24921e-09
20160816_0903_1,3,0.000781511
20160816_0903_1,2,5.30294e-06
20160816_0903_1,4,0.000373062
20160816_1346_1,17,0.932802
20160816_1346_1,9,0.00434116
20160816_1346_1,13,0.120067
20160816_1346_1,0,0.307491
20160816_1346_1,1,0.262872
20160816_1346_1,15,6.35495e-09
20160816_1346_1,6,0.809654
20160816_1346_1,14,0.00604071
20160816_1346_1,3,0.925833
20160816_1346_1,12,0.016882
20160816_1346_1,11,0.0184367
20160816_1346_1,5,0.905697
20160816_1346_1,19,0.656726
20160816_1346_1,7,0.440525
20160816_1346_1,2,0.208734
20160816_1346_1,18,0.591914
20160816_1346_1,16,0.160164
20160816_1346_1,8,0.936102
20160816_1346_1,4,0.951344
20160816_1346_1,10,0.0764542
20160816_1346_1,22,0.367213
20160816_1346_1,20,0.355306
20160816_1346_1,21,0.26757
20160816_2310_0,0,3.64034e-06
20160816_2310_0,1,0.000412533
20160816_0704_1,0,0.000675769
20160816_0704_1,1,0.247542
20160816_0704_1,3,0.000487566
20160816_0704_1,2,0.000213783
20160816_0704_1,4,0.000736208
20160816_0507_0,0,0.00649884
20160816_0507_0,1,1.52494e-10
20160816_0507_0,3,7.68714e-09
20160816_0507_0,2,1.27853e-10
20160816_0507_0,4,6.74162e-06
20160816_1350_1,17,0.0217559
20160816_1350_1,9,0.143674
20160816_1350_1,13,0.976788
20160816_1350_1,0,0.00964484
20160816_1350_1,1,0.064676
20160816_1350_1,15,0.934339
20160816_1350_1,6,0.646504
20160816_1350_1,14,0.97659
20160816_1350_1,3,0.267355
20160816_1350_1,12,0.0819904
20160816_1350_1,11,0.237471
20160816_1350_1,5,0.928361
20160816_1350_1,19,0.647499
20160816_1350_1,23,0.90985
20160816_1350_1,7,0.917239
20160816_1350_1,2,0.192725
20160816_1350_1,18,0.996277
20160816_1350_1,16,0.944166
20160816_1350_1,8,0.85138
20160816_1350_1,4,0.179821
20160816_1350_1,24,0.183124
20160816_1350_1,10,0.996381
20160816_1350_1,22,0.658895
20160816_1350_1,20,0.169946
20160816_1350_1,21,0.578892
20160816_1514_0,9,0.999876
20160816_1514_0,0,0.00454438
20160816_1514_0,1,0.0404172
20160816_1514_0,6,0.893782
20160816_1514_0,3,0.00731058
20160816_1514_0,12,0.000853387
20160816_1514_0,11,0.0294348
20160816_1514_0,5,0.00621117
20160816_1514_0,7,0.95391
20160816_1514_0,2,0.0136512
20160816_1514_0,8,0.999931
20160816_1514_0,4,0.00388914
20160816_1514_0,10,0.983601
20160816_0423_0,0,1.01178e-06
20160816_0423_0,1,1.08079e-06
20160816_0423_0,2,4.40741e-05
20160816_1453_0,17,8.46036e-06
20160816_1453_0,9,2.95385e-07
20160816_1453_0,13,0.00243805
20160816_1453_0,0,4.57745e-07
20160816_1453_0,1,0.000133877
20160816_1453_0,15,0.167669
20160816_1453_0,6,0.00227727
20160816_1453_0,14,0.00277337
20160816_1453_0,3,0.0331267
20160816_1453_0,12,0.000138004
20160816_1453_0,11,0.004878
20160816_1453_0,5,0.00710918
20160816_1453_0,7,0.00337378
20160816_1453_0,2,0.000340839
20160816_1453_0,16,0.00161051
20160816_1453_0,8,5.02317e-05
20160816_1453_0,4,0.00384122
20160816_1453_0,10,6.43865e-05
20160816_0934_1,0,0.980704
20160816_0934_1,1,0.839071
20160816_0934_1,2,0.932338
20160816_0611_1,0,0.00011574
20160816_0611_1,1,0.346817
20160816_2214_1,9,8.83367e-05
20160816_2214_1,0,3.63183e-06
20160816_2214_1,1,1.04907e-07
20160816_2214_1,6,6.37724e-11
20160816_2214_1,3,1.36626e-11
20160816_2214_1,11,2.8742e-09
20160816_2214_1,5,1.55314e-12
20160816_2214_1,7,1.27263e-12
20160816_2214_1,2,1.78564e-06
20160816_2214_1,8,4.8845e-14
20160816_2214_1,4,1.59139e-11
20160816_2214_1,10,4.49787e-09
20160816_1151_1,9,0.0746761
20160816_1151_1,0,0.108487
20160816_1151_1,1,0.0440234
20160816_1151_1,6,0.8641
20160816_1151_1,3,0.598817
20160816_1151_1,5,0.994369
20160816_1151_1,7,0.986538
20160816_1151_1,2,0.752303
20160816_1151_1,8,0.0139999
20160816_1151_1,4,0.979829
20160816_1151_1,10,0.954149
20160816_1307_0,9,0.0425564
20160816_1307_0,0,0.00043992
20160816_1307_0,1,0.602591
20160816_1307_0,6,0.191044
20160816_1307_0,3,0.0623865
20160816_1307_0,11,0.00237892
20160816_1307_0,5,0.0115391
20160816_1307_0,7,0.191044
20160816_1307_0,2,0.0139264
20160816_1307_0,8,0.000256509
20160816_1307_0,4,0.0842908
20160816_1307_0,10,0.0109385
20160816_0121_1,0,0.000741444
20160816_0121_1,1,3.91537e-05
20160816_1050_1,9,0.928947
20160816_1050_1,13,0.00181113
20160816_1050_1,0,0.966247
20160816_1050_1,1,0.982592
20160816_1050_1,15,0.0133595
20160816_1050_1,6,0.885484
20160816_1050_1,14,0.0248305
20160816_1050_1,3,0.792009
20160816_1050_1,12,0.227095
20160816_1050_1,11,0.0245159
20160816_1050_1,5,0.755474
20160816_1050_1,7,0.944879
20160816_1050_1,2,0.963165
20160816_1050_1,16,0.881572
20160816_1050_1,8,0.00177886
20160816_1050_1,4,0.532259
20160816_1050_1,10,0.899312
20160816_1028_0,0,0.328985
20160816_1028_0,1,0.00828055
20160816_1028_0,6,0.0102507
20160816_1028_0,3,0.0635284
20160816_1028_0,5,0.115902
20160816_1028_0,7,0.0215728
20160816_1028_0,2,0.00118429
20160816_1028_0,8,0.058047
20160816_1028_0,4,0.047406
20160816_1137_1,0,0.00100619
20160816_1313_0,9,0.00363438
20160816_1313_0,0,0.00457406
20160816_1313_0,1,0.000218628
20160816_1313_0,6,0.00850367
20160816_1313_0,3,0.000765603
20160816_1313_0,11,5.72931e-07
20160816_1313_0,5,0.15321
20160816_1313_0,7,6.9554e-05
20160816_1313_0,2,0.00329067
20160816_1313_0,8,1.66707e-09
20160816_1313_0,4,0.18976
20160816_1313_0,10,0.000621322
20160816_2314_0,0,1.5069e-10
20160816_2314_0,1,2.21031e-06
20160816_2314_0,2,0.000949983
20160816_0746_0,0,0.139809
20160816_0746_0,1,0.963205
20160816_0746_0,6,0.491382
20160816_0746_0,3,0.0850401
20160816_0746_0,5,0.509838
20160816_0746_0,7,0.983327
20160816_0746_0,2,0.97667
20160816_0746_0,4,0.234897
20160816_1205_0,0,0.00322423
20160816_1205_0,1,0.00108183
20160816_1205_0,2,9.86123e-05
20160816_1322_1,26,4.58972e-06
20160816_1322_1,17,0.999596
20160816_1322_1,28,0.0156021
20160816_1322_1,9,0.0849312
20160816_1322_1,13,0.135135
20160816_1322_1,0,0.54244
20160816_1322_1,25,0.8956
20160816_1322_1,1,0.209397
20160816_1322_1,15,0.921927
20160816_1322_1,6,0.0114668
20160816_1322_1,14,0.0178898
20160816_1322_1,3,0.813414
20160816_1322_1,31,0.0226924
20160816_1322_1,12,0.894266
20160816_1322_1,11,0.94635
20160816_1322_1,5,0.61368
20160816_1322_1,30,0.00203575
20160816_1322_1,19,0.0102831
20160816_1322_1,27,0.871737
20160816_1322_1,23,0.0661922
20160816_1322_1,7,0.993698
20160816_1322_1,2,0.963277
20160816_1322_1,18,0.978282
20160816_1322_1,16,0.997855
20160816_1322_1,8,0.942345
20160816_1322_1,4,0.740232
20160816_1322_1,24,0.274782
20160816_1322_1,10,0.960986
20160816_1322_1,22,0.925384
20160816_1322_1,29,0.00655528
20160816_1322_1,20,0.000155093
20160816_1322_1,21,3.98143e-06
20160816_1719_1,0,1.95331e-08
20160816_1719_1,1,5.82033e-08
20160816_0345_1,0,1.43608e-06
20160816_0927_0,0,0.325138
20160816_2304_0,0,1.90441e-05
20160816_1305_1,0,0.0446741
20160816_1305_1,1,0.0340244
20160816_1305_1,2,0.0313685
20160816_1425_1,0,0.838654
20160816_1425_1,1,0.996796
20160816_1425_1,6,0.998712
20160816_1425_1,3,0.922219
20160816_1425_1,5,0.949372
20160816_1425_1,7,0.999219
20160816_1425_1,2,0.996796
20160816_1425_1,4,0.764863
20160816_2008_0,0,2.90419e-08
20160816_0506_0,9,4.16722e-09
20160816_0506_0,13,0.000136692
20160816_0506_0,0,8.73167e-17
20160816_0506_0,1,1.25926e-05
20160816_0506_0,6,1.81135e-14
20160816_0506_0,14,5.92111e-05
20160816_0506_0,3,1.01391e-07
20160816_0506_0,12,2.63157e-08
20160816_0506_0,11,3.27427e-09
20160816_0506_0,5,2.83275e-07
20160816_0506_0,7,3.61473e-13
20160816_0506_0,2,4.84573e-09
20160816_0506_0,8,5.01396e-10
20160816_0506_0,4,6.21892e-07
20160816_0506_0,10,2.70515e-14
20160816_0958_0,9,3.36362e-07
20160816_0958_0,13,5.06896e-09
20160816_0958_0,0,1.97389e-10
20160816_0958_0,1,9.88805e-09
20160816_0958_0,6,2.75958e-09
20160816_0958_0,3,2.54879e-07
20160816_0958_0,12,5.01645e-07
20160816_0958_0,11,1.10625e-06
20160816_0958_0,5,2.9331e-09
20160816_0958_0,7,5.04724e-10
20160816_0958_0,2,4.22235e-10
20160816_0958_0,8,1.9188e-11
20160816_0958_0,4,1.95682e-11
20160816_0958_0,10,5.4748e-08
20160816_0821_0,0,0.00113835
20160816_0821_0,1,2.28839e-05
20160816_1010_0,0,4.10181e-06
20160816_1010_0,1,1.76547e-09
20160816_1010_0,6,0.0125451
20160816_1010_0,3,0.00222868
20160816_1010_0,5,0.0169685
20160816_1010_0,7,0.000197502
20160816_1010_0,2,3.46586e-06
20160816_1010_0,8,0.00062366
20160816_1010_0,4,0.00967927
20160816_1544_1,51,0.98857
20160816_1544_1,26,0.0611469
20160816_1544_1,17,0.916256
20160816_1544_1,28,0.942909
20160816_1544_1,37,0.00635343
20160816_1544_1,9,0.898898
20160816_1544_1,13,0.73937
20160816_1544_1,58,0.00267527
20160816_1544_1,0,0.573452
20160816_1544_1,25,0.952021
20160816_1544_1,1,0.331687
20160816_1544_1,54,0.902559
20160816_1544_1,48,0.328616
20160816_1544_1,59,0.0171193
20160816_1544_1,39,0.623412
20160816_1544_1,35,0.986911
20160816_1544_1,34,0.00385624
20160816_1544_1,15,0.822513
20160816_1544_1,6,0.991949
20160816_1544_1,45,0.131323
20160816_1544_1,67,0.95808
20160816_1544_1,65,0.975806
20160816_1544_1,14,0.0773297
20160816_1544_1,40,0.999648
20160816_1544_1,3,0.862245
20160816_1544_1,31,0.98249
20160816_1544_1,12,0.0268855
20160816_1544_1,11,0.9584
20160816_1544_1,5,0.0386343
20160816_1544_1,30,0.0362061
20160816_1544_1,19,0.00434394
20160816_1544_1,47,0.346867
20160816_1544_1,32,0.967815
20160816_1544_1,52,0.0212042
20160816_1544_1,42,0.963678
20160816_1544_1,55,0.00701482
20160816_1544_1,27,0.942909
20160816_1544_1,23,0.00519989
20160816_1544_1,64,0.971597
20160816_1544_1,7,0.979441
20160816_1544_1,56,0.996418
20160816_1544_1,2,0.593839
20160816_1544_1,18,0.986039
20160816_1544_1,16,0.921072
20160816_1544_1,38,0.959824
20160816_1544_1,44,0.435072
20160816_1544_1,8,0.225608
20160816_1544_1,4,0.83765
20160816_1544_1,36,0.993401
20160816_1544_1,43,0.435072
20160816_1544_1,57,0.984524
20160816_1544_1,33,0.992788
20160816_1544_1,24,0.965642
20160816_1544_1,63,0.927384
20160816_1544_1,66,0.000613882
20160816_1544_1,10,0.952994
20160816_1544_1,22,0.997324
20160816_1544_1,49,0.328616
20160816_1544_1,29,0.00325476
20160816_1544_1,62,0.69598
20160816_1544_1,20,0.00222512
20160816_1544_1,50,0.982009
20160816_1544_1,68,0.95808
20160816_1544_1,21,0.0101331
20160816_1544_1,61,0.00222777
20160816_1544_1,46,0.285445
20160816_1544_1,53,0.000610199
20160816_1544_1,41,0.000504804
20160816_1544_1,60,0.935824
20160816_1300_1,26,0.00246543
20160816_1300_1,17,0.875899
20160816_1300_1,28,0.0106636
20160816_1300_1,9,0.951752
20160816_1300_1,13,0.00779976
20160816_1300_1,0,0.0622551
20160816_1300_1,25,0.138515
20160816_1300_1,1,0.0696781
20160816_1300_1,15,0.971306
20160816_1300_1,6,0.99698
20160816_1300_1,14,0.102546
20160816_1300_1,3,0.527421
20160816_1300_1,12,0.985892
20160816_1300_1,11,0.987018
20160816_1300_1,5,0.980352
20160816_1300_1,30,0.976872
20160816_1300_1,19,0.937948
20160816_1300_1,27,0.931178
20160816_1300_1,23,0.00581485
20160816_1300_1,7,0.965657
20160816_1300_1,2,0.40745
20160816_1300_1,18,0.0615572
20160816_1300_1,16,0.983298
20160816_1300_1,8,0.946259
20160816_1300_1,4,0.0370403
20160816_1300_1,24,0.797426
20160816_1300_1,10,0.958565
20160816_1300_1,22,0.938517
20160816_1300_1,29,0.907844
20160816_1300_1,20,0.03228
20160816_1300_1,21,0.930363
20160816_0705_0,9,1.23955e-05
20160816_0705_0,13,2.41625e-06
20160816_0705_0,0,0.0294259
20160816_0705_0,1,0.000551418
20160816_0705_0,6,7.53453e-07
20160816_0705_0,14,5.50297e-07
20160816_0705_0,3,1.0663e-06
20160816_0705_0,12,1.54565e-06
20160816_0705_0,11,4.8333e-11
20160816_0705_0,5,5.81976e-11
20160816_0705_0,7,0.000159068
20160816_0705_0,2,2.76593e-06
20160816_0705_0,8,8.83947e-06
20160816_0705_0,4,0.000173632
20160816_0705_0,10,3.74184e-06
20160816_1313_1,0,0.00355723
20160816_1313_1,1,0.156401
20160816_1313_1,6,0.0614685
20160816_1313_1,3,0.0237176
20160816_1313_1,5,0.0651258
20160816_1313_1,7,0.23007
20160816_1313_1,2,0.00345789
20160816_1313_1,4,0.091774
20160816_1303_0,0,3.68327e-05
20160816_1303_0,1,0.000192326
20160816_1303_0,2,0.000147315
20160816_1202_1,17,0.903998
20160816_1202_1,9,0.634416
20160816_1202_1,13,0.986529
20160816_1202_1,0,0.886173
20160816_1202_1,25,0.0126191
20160816_1202_1,1,0.836768
20160816_1202_1,15,0.923708
20160816_1202_1,6,0.990906
20160816_1202_1,14,0.0243997
20160816_1202_1,3,0.881798
20160816_1202_1,12,0.787219
20160816_1202_1,11,0.945405
20160816_1202_1,5,0.885388
20160816_1202_1,19,0.160032
20160816_1202_1,23,0.184273
20160816_1202_1,7,0.476755
20160816_1202_1,2,0.963997
20160816_1202_1,18,0.959445
20160816_1202_1,16,0.0319127
20160816_1202_1,8,0.980243
20160816_1202_1,4,0.757794
20160816_1202_1,24,0.790351
20160816_1202_1,10,0.746132
20160816_1202_1,22,0.828438
20160816_1202_1,20,0.928948
20160816_1202_1,21,0.985622
20160816_1057_1,9,0.91023
20160816_1057_1,0,0.391271
20160816_1057_1,1,0.604149
20160816_1057_1,6,0.384116
20160816_1057_1,3,0.370172
20160816_1057_1,11,0.512573
20160816_1057_1,5,0.741427
20160816_1057_1,7,0.789406
20160816_1057_1,2,0.451577
20160816_1057_1,8,0.135844
20160816_1057_1,4,0.665736
20160816_1057_1,10,0.911563
20160816_0911_1,0,0.987413
20160816_0911_1,1,0.979343
20160816_0911_1,3,3.84749e-05
20160816_0911_1,2,0.972377
20160816_0911_1,4,2.24074e-05
20160816_0220_1,0,9.31349e-06
20160816_0523_1,0,1.02907e-10
20160816_1700_1,0,0.000317033
20160816_1700_1,1,0.000240053
20160816_1700_1,3,0.00795838
20160816_1700_1,5,4.12234e-06
20160816_1700_1,2,0.000120781
20160816_1700_1,4,6.90868e-05
20160816_0503_0,0,1.36735e-05
20160816_0420_0,0,1.70821e-10
20160816_0420_0,1,5.67466e-10
20160816_0420_0,6,9.23308e-10
20160816_0420_0,3,8.10118e-08
20160816_0420_0,5,2.62271e-10
20160816_0420_0,7,5.59882e-10
20160816_0420_0,2,7.29813e-06
20160816_0420_0,4,1.66239e-10
20160816_0610_1,0,0.0291259
20160816_0610_1,1,0.0123934
20160816_0610_1,2,0.0124062
20160816_1902_1,0,8.46551e-07
20160816_1902_1,1,2.70288e-08
20160816_2247_1,0,1.11211e-06
20160816_2247_1,1,2.98657e-07
20160816_2247_1,6,0.000230695
20160816_2247_1,3,1.94669e-07
20160816_2247_1,5,8.5967e-05
20160816_2247_1,2,2.01082e-06
20160816_2247_1,4,3.43336e-05
20160816_1624_0,0,0.583617
20160816_1624_0,1,0.997079
20160816_1624_0,3,1.19732e-05
20160816_1624_0,5,0.00213068
20160816_1624_0,2,7.00283e-06
20160816_1624_0,4,4.40424e-08
20160816_1729_0,0,0.000408222
20160816_1729_0,1,7.0848e-06
20160816_1729_0,6,1.82759e-10
20160816_1729_0,3,3.41189e-05
20160816_1729_0,5,3.44398e-10
20160816_1729_0,7,0.000261715
20160816_1729_0,2,1.69078e-05
20160816_1729_0,8,0.00130968
20160816_1729_0,4,0.00128863
20160816_1209_1,26,0.239911
20160816_1209_1,17,0.687224
20160816_1209_1,28,0.899626
20160816_1209_1,9,0.861336
20160816_1209_1,13,0.781649
20160816_1209_1,0,0.95648
20160816_1209_1,25,0.341208
20160816_1209_1,1,0.165861
20160816_1209_1,15,0.952759
20160816_1209_1,6,0.610521
20160816_1209_1,14,0.676776
20160816_1209_1,3,0.935626
20160816_1209_1,12,0.323275
20160816_1209_1,11,0.679257
20160816_1209_1,5,0.959894
20160816_1209_1,30,0.804406
20160816_1209_1,19,0.787655
20160816_1209_1,27,0.124992
20160816_1209_1,23,0.956885
20160816_1209_1,7,0.714996
20160816_1209_1,2,0.349558
20160816_1209_1,18,0.989827
20160816_1209_1,16,0.993072
20160816_1209_1,8,0.869268
20160816_1209_1,4,0.903874
20160816_1209_1,24,0.371264
20160816_1209_1,10,0.0922365
20160816_1209_1,22,0.900192
20160816_1209_1,29,0.881796
20160816_1209_1,20,0.787655
20160816_1209_1,21,0.900503
20160816_1458_1,17,0.837263
20160816_1458_1,9,0.998319
20160816_1458_1,13,0.997428
20160816_1458_1,0,0.977052
20160816_1458_1,1,0.895383
20160816_1458_1,15,0.770503
20160816_1458_1,6,0.965436
20160816_1458_1,14,0.767667
20160816_1458_1,3,0.926586
20160816_1458_1,12,0.670436
20160816_1458_1,11,0.584938
20160816_1458_1,5,0.996016
20160816_1458_1,19,0.00221301
20160816_1458_1,7,0.998873
20160816_1458_1,2,0.878977
20160816_1458_1,18,0.243335
20160816_1458_1,16,0.000124302
20160816_1458_1,8,0.864228
20160816_1458_1,4,0.997056
20160816_1458_1,10,0.584938
20160816_1458_1,22,0.0704702
20160816_1458_1,20,0.971849
20160816_1458_1,21,0.797643
20160816_1124_1,0,0.269256
20160816_1124_1,1,0.738267
20160816_1124_1,3,0.24696
20160816_1124_1,5,0.598566
20160816_1124_1,2,0.184526
20160816_1124_1,4,0.709421
20160816_1117_0,0,1.34317e-08
20160816_1002_1,9,0.968844
20160816_1002_1,0,0.994023
20160816_1002_1,1,0.369391
20160816_1002_1,6,0.903196
20160816_1002_1,3,0.882813
20160816_1002_1,12,0.929581
20160816_1002_1,11,0.740729
20160816_1002_1,5,0.887764
20160816_1002_1,7,0.944619
20160816_1002_1,2,0.775801
20160816_1002_1,8,0.923342
20160816_1002_1,4,0.919514
20160816_1002_1,10,0.713383
20160816_1024_0,0,8.58999e-06
20160816_1024_0,1,0.00295014
20160816_1024_0,3,0.000179668
20160816_1024_0,2,4.1706e-07
20160816_2103_1,0,0.000248607
20160816_1658_1,0,0.268749
20160816_1408_1,17,0.978252
20160816_1408_1,9,0.0182272
20160816_1408_1,13,0.00735315
20160816_1408_1,0,0.847448
20160816_1408_1,1,0.963167
20160816_1408_1,15,0.66498
20160816_1408_1,6,0.997565
20160816_1408_1,14,4.15276e-06
20160816_1408_1,3,0.972027
20160816_1408_1,12,0.0417401
20160816_1408_1,11,0.0532549
20160816_1408_1,5,0.958088
20160816_1408_1,7,0.998623
20160816_1408_1,2,0.964015
20160816_1408_1,18,0.910994
20160816_1408_1,16,0.731341
20160816_1408_1,8,0.990965
20160816_1408_1,4,0.951862
20160816_1408_1,10,0.840606
20160816_0809_1,9,0.861692
20160816_0809_1,0,0.0476602
20160816_0809_1,1,0.558041
20160816_0809_1,6,0.98487
20160816_0809_1,3,0.971683
20160816_0809_1,12,0.96185
20160816_0809_1,11,0.676179
20160816_0809_1,5,0.921321
20160816_0809_1,7,0.951307
20160816_0809_1,2,0.99954
20160816_0809_1,8,0.918248
20160816_0809_1,4,0.946266
20160816_0809_1,10,0.770988
20160816_1254_1,9,0.237467
20160816_1254_1,0,0.00872125
20160816_1254_1,1,0.0144067
20160816_1254_1,6,0.00609897
20160816_1254_1,3,3.94287e-06
20160816_1254_1,12,0.00548555
20160816_1254_1,11,0.02959
20160816_1254_1,5,0.237371
20160816_1254_1,7,0.0604247
20160816_1254_1,2,0.710272
20160816_1254_1,8,0.271351
20160816_1254_1,4,0.211021
20160816_1254_1,10,0.178147
20160816_1314_1,9,0.996033
20160816_1314_1,0,0.21014
20160816_1314_1,1,0.127755
20160816_1314_1,6,0.223407
20160816_1314_1,3,0.991285
20160816_1314_1,11,0.363312
20160816_1314_1,5,0.000342237
20160816_1314_1,7,0.00025588
20160816_1314_1,2,0.994567
20160816_1314_1,8,0.000386816
20160816_1314_1,4,0.967754
20160816_1314_1,10,0.842539
20160816_1117_1,9,0.0624734
20160816_1117_1,0,0.282794
